CodigoMateria,Identificacao,Ementa,Data,IndicadorAutorPrincipal,CodigoParlamentar,interesse,justificativa_interesse
136775,PEC 75/2019,"Altera o inciso XLII do art. 5º da Constituição Federal, para tornar imprescritível o crime de feminicídio.",2019-05-15,Não,5748,0,Co-autor de PEC
137009,PL 3183/2019,"Altera a Lei nº 10.260, de 12 de julho de 2001, para dispor sobre a divulgação do valor das mensalidades dos cursos financiados pelo Fundo de Financiamento Estudantil (FIES).",2019-05-28,Sim,5748,5,Autor principal da matéria há mais de 3 ano
137008,PL 3182/2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, e dá outras providências, para disciplinar procedimentos e prazos de análise e julgamento de autos de infração ambiental.",2019-05-28,Sim,5748,5,Autor principal da matéria há mais de 3 ano
136682,PLP 125/2019,"Altera a Lei Complementar nº 101, de 4 de maio de 2000, que estabelece normas de finanças públicas voltadas para a responsabilidade na gestão fiscal e dá outras providências, para prever a correção anual da tabela progressiva mensal do imposto de renda incidente sobre os rendimentos de pessoa física.",2019-05-08,Sim,5748,5,Autor principal da matéria há mais de 3 ano
137065,PRS 52/2019,Dispõe sobre a criação da campanha “Junho Verde” para conscientização sobre a importância da preservação do meio ambiente.,2019-05-29,Não,5748,3,Co-autor da matéria há mais de 3 anos
136896,PRS 48/2019,Institui a Frente Parlamentar dos Senadores dos Estados do Norte e do Nordeste.,2019-05-21,Não,5748,3,Co-autor da matéria há mais de 3 anos
136938,PEC 84/2019,"Modifica a Constituição Federal, para permitir a delegação aos Estados da competência da União para explorar portos, aeroportos, ferrovias e energia elétrica; e altera o sistema de repartição de receitas tributárias.",2019-05-23,Não,5748,0,Co-autor de PEC
136812,PEC 79/2019,"Acrescenta o § 4º ao art. 192 da Constituição Federal, para estabelecer limite às taxas juros.",2019-05-16,Não,5748,0,Co-autor de PEC
136606,PEC 65/2019,"Acrescenta o art. 212-A à Constituição Federal, para tornar permanente o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (FUNDEB), e revoga o art. 60 do Ato das Disposições Constitucionais Transitórias.",2019-05-07,Não,5748,0,Co-autor de PEC
136603,PEC 67/2019,Altera a Constituição Federal para permitir a formação de coligações nas eleições proporcionais municipais.,2019-05-07,Não,5748,0,Co-autor de PEC
136926,PEC 83/2019,"Altera os arts. 107 e 110 e acresce o art. 110-A ao Ato das Disposições Constitucionais Transitórias, para assegurar reajuste anual do montante mínimo a ser aplicado pela União em ações e serviços públicos de saúde em percentual superior ao Índice Nacional de Preços ao Consumidor Amplo – IPCA, bem como para excluir esses recursos das restrições estabelecidas pelo Novo Regime Fiscal.",2019-05-22,Não,5748,0,Co-autor de PEC
136804,PEC 76/2019,"Altera a Constituição Federal, para incluir as polícias científicas no rol dos órgãos de segurança pública.",2019-05-15,Não,5748,0,Co-autor de PEC
136600,PEC 66/2019,"Altera o art. 207 da Constituição Federal, para possibilitar às universidades públicas a cobrança de contrapartidas financeiras por serviços prestados à sociedade e para facultar a administração autônoma desses recursos e dos obtidos por meio do gerenciamento do patrimônio imobiliário, da produção de bens e serviços de inovação, dos convênios e das doações.",2019-05-07,Não,5748,0,Co-autor de PEC
136752,PEC 72/2019,"Altera o art. 84 da Constituição Federal, para prever a proibição da concessão de indulto a condenados por crimes contra a administração pública, exceto se apresentar caráter humanitário.",2019-05-14,Não,5748,0,Co-autor de PEC
136732,PEC 70/2019,"Acrescenta § 13 ao art. 37 e dá nova redação ao inciso II do § 3º do art. 142, ambos da Constituição Federal, para detalhar hipóteses de acumulação de cargos dos servidores civis que menciona, assim como dos militares das forças armadas e dos militares dos Estados, do Distrito Federal e dos Territórios.",2019-05-14,Não,5748,0,Co-autor de PEC
136658,PL 2743/2019,"Altera a Lei nº 12.101, de 27 de novembro de 2009, para considerar beneficentes as entidades de saúde vinculadas a instituições públicas de ensino.",2019-05-08,Sim,5748,5,Autor principal da matéria há mais de 3 ano
136659,PL 2742/2019,Dispõe sobre a utilização da receita arrecadada com a cobrança das multas de trânsito e dos recursos do FUNSET para o custeio das despesas decorrentes da obtenção da Carteira Nacional de Habilitação das pessoas que especifica.,2019-05-08,Sim,5748,5,Autor principal da matéria há mais de 3 ano
137044,PEC 86/2019,Dispõe sobre a atualização monetária dos repasses de recursos federais aos Municípios.,2019-05-29,Sim,5748,5,Autor principal da matéria há mais de 3 ano
136661,PL 2744/2019,"Altera a Lei nº 7.565, de 19 de dezembro de 1986, que “dispõe sobre o Código Brasileiro de Aeronáutica”, para disciplinar o serviço de emergência médica nos aeroportos.",2019-05-08,Sim,5748,5,Autor principal da matéria há mais de 3 ano
136639,PEC 69/2019,Acrescenta o inciso X ao art. 170 da Constituição Federal para incluir a economia solidária entre os princípios da Ordem Econômica.,2019-05-08,Não,5748,0,Co-autor de PEC
136114,PL 1946/2019,"Altera a Lei nº 10.826, de 22 de dezembro de 2003, para estabelecer restrições à posse e ao porte de arma de fogo quando houver a prática de violência contra a mulher.",2019-04-02,Sim,5748,5,Autor principal da matéria há mais de 3 ano
136108,PL 1945/2019,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para vedar a cobrança de taxas diferenciadas por curso nos processos seletivos das instituições de ensino superior.",2019-04-02,Sim,5748,5,Autor principal da matéria há mais de 3 ano
136166,PEC 44/2019,"Acrescenta o § 11 ao art. 144 da Constituição Federal, para dispor sobre o valor mínimo a ser aplicado anualmente pela União no Sistema Único de Segurança Pública – SUSP, de forma escalonada em quatro exercícios.",2019-04-03,Não,5748,0,Co-autor de PEC
136270,PEC 47/2019,Altera o art. 5º da Constituição Federal para prever regime integralmente fechado para condenados por crimes hediondos cometidos com violência contra a pessoa.,2019-04-09,Não,5748,0,Co-autor de PEC
136110,PL 1947/2019,"Cria a obrigação às agências reguladoras federais de prestarem informações de suas atividades periodicamente ao Ministro de Estado, ao Tribunal de Contas da União, à Câmara dos Deputados e ao Senado Federal.",2019-04-02,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135978,PEC 33/2019,"Acrescenta o art. 212-A à Constituição Federal, para tornar permanente o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (FUNDEB), e revoga o art. 60 do Ato das Disposições Constitucionais Transitórias.",2019-03-26,Não,5748,0,Co-autor de PEC
135973,PEC 31/2019,"Altera o art. 93, II, b, da Constituição Federal, para modificar a lista de promoção de entrância para entrância de magistrados e de acesso aos tribunais de segundo grau.",2019-03-26,Não,5748,0,Co-autor de PEC
135673,PL 1399/2019,"Altera a Consolidação das leis do Trabalho (CLT), aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, para instituir medidas de combate ao assédio de mulheres no ambiente de trabalho.",2019-03-13,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135669,PL 1401/2019,"Altera a Lei nº 10.962, de 11 de outubro de 2004, que “Dispõe sobre a oferta e as formas de afixação de preços de produtos e serviços para o consumidor”.",2019-03-13,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135651,PL 1405/2019,Dispõe sobre penalidade a quem lança nas águas lixo plástico de embarcações.,2019-03-13,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135672,PL 1404/2019,Atribui aos corais da Amazônia a condição de Área de Preservação Permanente.,2019-03-13,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135857,PL 1640/2019,Torna mais rígido o controle de violência nos estádios e imediações.,2019-03-20,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135670,PL 1400/2019,Obriga empresas de teleatendimento ou telemarketing a oferecerem serviços de ginástica laboral e atendimento psicológico a seus empregados.,2019-03-13,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135666,PL 1403/2019,Dispõe sobre o funcionamento de estabelecimentos onde se aplicam vacinas humanas e sobre os direitos dos usuários destes serviços.,2019-03-13,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135942,PL 1726/2019,"Altera a Lei nº 9.250, de 26 de dezembro de 1995, para considerar despesa médica, para fins de dedução da base de cálculo do Imposto sobre a Renda das Pessoas Físicas, o pagamento relativo à instrução de pessoa com transtorno do espectro autista.",2019-03-26,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135674,PL 1398/2019,"Inclui um art. 41-H na Lei nº 10.671, de 15 de maio de 2003, que dispõe sobre o Estatuto do Torcedor e dá outras providências, para tipificar a ausência de manifesto de embarque de passageiros em veículos que transportem torcidas organizadas.",2019-03-13,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135821,PDL 69/2019,Dispõe sobre a realização de plebiscito acerca da reeleição para membros das Casas Legislativas.,2019-03-19,Não,5748,3,Co-autor da matéria há mais de 3 anos
135867,PL 1643/2019,"Institui o Ranking Nacional Esportivo das Instituições de Ensino Superior Brasileiras e altera a Lei nº 10.861, de 14 de abril de 2004, que institui o Sistema Nacional de Avaliação da Educação Superior (SINAES), para incluir a pontuação no Ranking na avaliação das instituições de ensino superior.",2019-03-20,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135864,PL 1642/2019,"Altera o Decreto-lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tipificar o crime de stalking.",2019-03-20,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135859,PL 1641/2019,"Altera a Lei n° 9.433, de 8 de janeiro de 1997, para incluir entre os fundamentos da Política Nacional de Recursos Hídricos a determinação sobre o emprego da água de menor qualidade em usos menos exigentes.",2019-03-20,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135868,PL 1644/2019,"Altera a Lei nº 9.503, de 1997, para redefinir a infração de atirar do veículo ou abandonar na via objetos ou substâncias.",2019-03-20,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135974,PL 1772/2019,"Altera a Lei nº 10.260, de 12 de julho de 2001, que dispõe sobre o Fundo de Financiamento ao estudante do Ensino Superior e dá outras providências, para estabelecer parâmetro para o reajuste dos encargos educacionais cobrados pelas instituições participantes e suprimir a previsão de definição de valores semestrais máximos e mínimos de financiamento.",2019-03-26,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135861,PEC 23/2019,Altera o art. 17 da Constituição Federal para assegurar a representação parlamentar aos partidos que tenham obtido no mínimo cinco por cento dos votos válidos nas eleições para a Câmara dos Deputados.,2019-03-20,Não,5748,0,Co-autor de PEC
135953,PEC 29/2019,"Altera o inciso XVI do caput do art. 37 da Constituição Federal, para autorizar a acumulação de dois cargos públicos de jornalista.",2019-03-26,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135823,PEC 20/2019,"Altera o art. 158 da Constituição para reduzir de 75% (setenta e cinco por cento) para 50% (cinquenta por cento) a parcela do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual, Intermunicipal e de Comunicação (ICMS) que é rateada entre os municípios em proporção ao valor adicionado.",2019-03-19,Não,5748,0,Co-autor de PEC
135721,PEC 19/2019,"Altera o art. 144 da Constituição Federal, para incluir a Força Nacional de Segurança Pública dentre os órgãos de segurança pública.",2019-03-14,Não,5748,0,Co-autor de PEC
135653,PL 1402/2019,Tipifica o crime de perturbação da qualidade ambiental por poluição sonora.,2019-03-13,Sim,5748,5,Autor principal da matéria há mais de 3 ano
135460,PL 1160/2019,"Altera as Leis nºs 11.079, de 30 de dezembro de 2004, e 13.019, de 31 de julho de 2014, para disciplinar a celebração de parcerias, quanto ao objeto que especifica, por universidades públicas federais e instituições de ensino integrantes da Rede Federal de Educação Profissional, Científica e Tecnológica prevista na Lei nº 11.892, de 29 de dezembro de 2008, e dá outras providências.",2019-02-26,Sim,5748,5,Autor principal da matéria há mais de 3 ano
