,CodigoParlamentar,CodigoMateria,interesse,justificativa_interesse
6724,825.0,135984,5,Autor de emenda há mais de 3 anos
6725,825.0,136080,4,Relator atual designado há menos de 1 ano em CAS
6726,825.0,136115,0,Co-autor de PEC
6727,825.0,136141,0,Co-autor de PEC
6728,825.0,136153,0,Co-autor de PEC
6729,825.0,136165,0,Co-autor de PEC
6730,825.0,136166,0,Co-autor de PEC
6731,825.0,136167,0,Co-autor de PEC
6732,825.0,136199,0,Foi designado como relator mas a matéria foi prejudicada em CAE
6733,825.0,136255,11,Relatou a matéria há mais de 3 anos em CE - Autor de emenda há menos de 3 anos
6734,825.0,136263,0,Co-autor de PEC
6735,825.0,136268,0,Foi designado como relator mas a matéria foi prejudicada em CDH
6736,825.0,136270,0,Co-autor de PEC
6737,825.0,136296,0,Co-autor de PEC
6738,825.0,136301,0,Co-autor de PEC
6739,825.0,136303,-5,Foi relator mas houve redistribuição da relatoria em CAS - Foi designado como relator mas a matéria foi prejudicada em CAS
6740,825.0,136304,0,Co-autor de PEC
6741,825.0,136353,4,Relator atual designado há menos de 1 ano em CAE
6742,825.0,136384,0,Foi designado como relator mas a matéria foi prejudicada em CDH
6743,825.0,136523,0,Co-autor de PEC
6744,825.0,136599,0,Co-autor de PEC
6745,825.0,136600,0,Co-autor de PEC
6746,825.0,136603,0,Co-autor de PEC
6747,825.0,136606,0,Co-autor de PEC
6748,825.0,136632,0,Co-autor de PEC
6749,825.0,136639,0,Co-autor de PEC
6750,825.0,136640,3,Co-autor da matéria há mais de 3 anos
6751,825.0,136645,0,Foi designado como relator mas a matéria foi prejudicada em CDH
6752,825.0,136725,5,Relatou a matéria há mais de 3 anos em CAS
6753,825.0,136742,0,Co-autor de PEC
6754,825.0,136752,0,Co-autor de PEC
6755,825.0,136767,0,Co-autor de PEC
6756,825.0,136775,0,Co-autor de PEC
6757,825.0,136780,0,Foi designado como relator mas a matéria foi prejudicada em CDH
6758,825.0,136783,5,Autor principal da matéria há mais de 3 ano
6759,825.0,136802,0,Co-autor de PEC
6760,825.0,136812,0,Co-autor de PEC
6761,825.0,136854,0,Foi designado como relator mas a matéria foi prejudicada em CAS
6762,825.0,136880,-5,Foi relator mas houve redistribuição da relatoria em CDH
6763,825.0,136909,0,Co-autor de PEC
6764,825.0,136920,3,Co-autor da matéria há mais de 3 anos
6765,825.0,136926,0,Co-autor de PEC
6766,825.0,137011,0,Co-autor de PEC
6767,825.0,137044,0,Co-autor de PEC
6768,825.0,137065,3,Co-autor da matéria há mais de 3 anos
6769,825.0,137066,0,Co-autor de PEC
6770,825.0,137093,11,Autor principal da matéria há mais de 3 ano - Discursou sobre a matéria (Discurso) há menos de 1 ano
6771,825.0,137094,5,Autor principal da matéria há mais de 3 ano
6772,825.0,137125,0,Co-autor de PEC
6773,825.0,137281,5,Relatou a matéria há mais de 3 anos em CAS
6774,825.0,137300,-5,Foi relator mas houve redistribuição da relatoria em CAS
6775,825.0,137305,0,Co-autor de PEC
6776,825.0,137338,6,Relatou a matéria há menos de 3 anos em CDH
6777,825.0,137363,5,Autor de emenda há mais de 3 anos
6778,825.0,137397,5,Relatou a matéria há mais de 3 anos em CAS
6779,825.0,137398,5,Autor principal da matéria há mais de 3 ano
6780,825.0,137401,5,Autor principal da matéria há mais de 3 ano
6781,825.0,137471,5,Autor principal da matéria há mais de 3 ano
6782,825.0,137472,5,Autor principal da matéria há mais de 3 ano
6783,825.0,137508,0,Foi designado como relator mas a matéria foi prejudicada em CAS
6784,825.0,137695,0,Co-autor de PEC
6785,825.0,137699,0,Co-autor de PEC
6786,825.0,137775,5,Autor de emenda há mais de 3 anos
6787,825.0,137793,5,Autor principal da matéria há mais de 3 ano
6788,825.0,137851,10,Relatou a matéria há mais de 3 anos em CAS - Autor de emenda há mais de 3 anos
6789,825.0,137854,-5,Foi relator mas houve redistribuição da relatoria em CAS
6790,825.0,137865,4,Relator atual designado há menos de 1 ano em CDH
6791,825.0,137928,0,Co-autor de PEC
6792,825.0,137932,0,Co-autor de PEC
6793,825.0,137935,0,Co-autor de PEC
6794,825.0,137965,0,Co-autor de PEC
6795,825.0,137999,5,Autor de emenda há mais de 3 anos
6796,825.0,138060,5,Autor principal da matéria há mais de 3 ano
6797,825.0,138061,0,Foi designado como relator mas a matéria foi prejudicada em CAS
6798,825.0,138151,0,Co-autor de PEC
6799,825.0,138171,5,Autor de emenda há mais de 3 anos
6800,825.0,138195,4,Relator atual designado há menos de 1 ano em CAS - Foi designado como relator mas a matéria foi prejudicada em CAS
6801,825.0,138276,3,Co-autor da matéria há mais de 3 anos
6802,825.0,138277,5,Relatou a matéria há mais de 3 anos em CE
6803,825.0,138331,4,Relator atual designado há menos de 1 ano em CAS
6804,825.0,138430,4,Relator atual designado há menos de 1 ano em CCDD
6805,825.0,138489,0,Co-autor de PEC
6806,825.0,138536,0,Co-autor de PEC
6807,825.0,138555,5,Co-autor de PEC - Autor de emenda há mais de 3 anos
6808,825.0,138582,5,Autor principal da matéria há mais de 3 ano
6809,825.0,138676,0,Foi designado como relator mas a matéria foi prejudicada em CAE
6810,825.0,138711,6,Relatou a matéria há menos de 3 anos em CDH
6811,825.0,138720,6,Foi designado como relator mas a matéria foi prejudicada em CCJ - Discursou sobre a matéria (Discussão) há menos de 1 ano
6812,825.0,138736,4,Relator atual designado há menos de 1 ano em CAS
6813,825.0,138740,0,Co-autor de PEC
6814,825.0,138749,0,Co-autor de PEC
6815,825.0,138762,0,Co-autor de PEC
6816,825.0,138773,4,Relator atual designado há menos de 1 ano em CCDD
6817,825.0,138807,3,Co-autor da matéria há mais de 3 anos
6818,825.0,138830,11,Relatou a matéria há mais de 3 anos em CAS - Autor de emenda há menos de 3 anos
6819,825.0,138866,0,Co-autor de PEC
6820,825.0,138874,0,Co-autor de PEC
6821,825.0,138894,0,Co-autor de PEC
6822,825.0,138896,0,Co-autor de PEC
6823,825.0,138897,0,Co-autor de PEC
6824,825.0,138998,11,Autor de emenda há mais de 3 anos - Autor de emenda há menos de 3 anos
6825,825.0,139030,10,Relatou a matéria há mais de 3 anos em CDH - Autor de emenda há mais de 3 anos
6826,825.0,139063,0,Co-autor de PEC
6827,825.0,139116,0,Co-autor de PEC
6828,825.0,139253,5,Relatou a matéria há mais de 3 anos em CAS
6829,825.0,139255,-5,Foi relator mas houve redistribuição da relatoria em CAS
6830,825.0,139271,0,Co-autor de PEC
6831,825.0,139273,0,Co-autor de PEC
6832,825.0,139274,0,Co-autor de PEC
6833,825.0,139285,6,Autor de emenda há menos de 3 anos
6834,825.0,139299,5,Autor principal da matéria há mais de 3 ano
6835,825.0,139338,6,Autor de emenda há menos de 3 anos
6836,825.0,139378,0,Co-autor de PEC
6837,825.0,139392,0,Co-autor de PEC
6838,825.0,139393,5,Autor de emenda há mais de 3 anos
6839,825.0,139471,6,Autor de emenda há menos de 3 anos
6840,825.0,139484,6,Relatou a matéria há menos de 3 anos em CDH
6841,825.0,139532,5,Relatou a matéria há mais de 3 anos em CAE
6842,825.0,139552,7,Relatou a matéria há menos de 1 ano em CDH - Foi designado como relator mas a matéria foi prejudicada em CDH
6843,825.0,139554,5,Relatou a matéria há mais de 3 anos em CE
6844,825.0,139559,4,Relator atual designado há menos de 1 ano em CAS
6845,825.0,139628,0,Co-autor de PEC
6846,825.0,139697,24,Discursou sobre a matéria (Discussão) há menos de 1 ano - Autor de emenda há mais de 3 anos - Autor de emenda há menos de 3 anos - Autor de emenda há menos de 1 ano
6847,825.0,139702,11,Autor de emenda há mais de 3 anos - Autor de emenda há menos de 3 anos
6848,825.0,139703,5,Autor de emenda há mais de 3 anos
6849,825.0,139704,5,Autor de emenda há mais de 3 anos
6850,825.0,139708,5,Autor principal da matéria há mais de 3 ano
6851,825.0,139711,5,Autor de emenda há mais de 3 anos
6852,825.0,139715,0,Co-autor de PEC
6853,825.0,139731,0,Co-autor de PEC
6854,825.0,139756,5,Autor de emenda há mais de 3 anos
6855,825.0,139757,5,Autor de emenda há mais de 3 anos
6856,825.0,139791,10,Relator atual designado há menos de 1 ano em CAS - Discursou sobre a matéria (Discurso) há menos de 1 ano
6857,825.0,139802,4,Relator atual designado há menos de 1 ano em CAS
6858,825.0,139811,5,Relatou a matéria há mais de 3 anos em CE
6859,825.0,139878,5,Autor de emenda há mais de 3 anos
6860,825.0,139880,0,Co-autor de PEC
6861,825.0,139916,0,Co-autor de PEC
6862,825.0,139917,0,Co-autor de PEC
6863,825.0,139928,5,Autor de emenda há mais de 3 anos
6864,825.0,139971,6,Autor de emenda há menos de 3 anos
6865,825.0,139976,5,Relatou a matéria há mais de 3 anos em CAE
6866,825.0,140051,-5,Foi relator mas houve redistribuição da relatoria em CDH
6867,825.0,140061,9,Relator atual designado há menos de 1 ano em CE - Foi designado como relator mas a matéria foi prejudicada em CE - Relatou a matéria há mais de 3 anos em CDH
6868,825.0,140073,0,Co-autor de PEC
6869,825.0,140081,0,Co-autor de PEC
6870,825.0,140116,5,Autor de emenda há mais de 3 anos
6871,825.0,140145,11,Relatou a matéria há mais de 3 anos em CDH - Autor de emenda há menos de 3 anos
6872,825.0,140153,0,Co-autor de PEC
6873,825.0,140173,0,Co-autor de PEC
6874,825.0,140184,0,Co-autor de PEC
6875,825.0,140205,0,Co-autor de PEC
6876,825.0,140240,0,Co-autor de PEC
6877,825.0,140246,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
6878,825.0,140271,0,Co-autor de PEC
6879,825.0,140281,6,Autor de emenda há menos de 3 anos
6880,825.0,140288,1,Foi relator ad hoc em CDH
6881,825.0,140297,20,Relatou a matéria há menos de 1 ano em PLEN - Relatou a matéria há menos de 1 ano em CDH - Foi designado como relator mas a matéria foi prejudicada em CDH - Relatou a matéria há menos de 3 anos em CAS
6882,825.0,140316,4,Relator atual designado há menos de 1 ano em CDH
6883,825.0,140334,5,Relatou a matéria há mais de 3 anos em CE
6884,825.0,140340,0,Co-autor de PEC
6885,825.0,140343,6,Autor de emenda há menos de 3 anos
6886,825.0,140385,5,Autor de emenda há mais de 3 anos
6887,825.0,140423,5,Autor de emenda há mais de 3 anos
6888,825.0,140469,5,Autor principal da matéria há mais de 3 ano
6889,825.0,140472,0,Foi designado como relator mas a matéria foi prejudicada em CAS
6890,825.0,140519,5,Relatou a matéria há mais de 3 anos em CDH
6891,825.0,140547,6,Autor de emenda há menos de 3 anos
6892,825.0,140576,0,Co-autor de PEC
6893,825.0,140619,3,Co-autor da matéria há mais de 3 anos
6894,825.0,140620,3,Co-autor da matéria há mais de 3 anos
6895,825.0,140639,0,Co-autor de PEC
6896,825.0,140754,3,Co-autor da matéria há mais de 3 anos
6897,825.0,140760,5,Relatou a matéria há mais de 3 anos em CDH
6898,825.0,140808,0,Co-autor de PEC
6899,825.0,140850,5,Autor de emenda há mais de 3 anos
6900,825.0,141084,3,Co-autor da matéria há mais de 3 anos
6901,825.0,141096,0,Co-autor de PEC
6902,825.0,141101,0,Co-autor de PEC
6903,825.0,141111,5,Autor de emenda há mais de 3 anos
6904,825.0,141133,6,Autor de emenda há menos de 3 anos
6905,825.0,141144,5,Autor de emenda há mais de 3 anos
6906,825.0,141145,5,Autor de emenda há mais de 3 anos
6907,825.0,141147,5,Autor de emenda há mais de 3 anos
6908,825.0,141166,5,Autor principal da matéria há mais de 3 ano
6909,825.0,141174,5,Autor de emenda há mais de 3 anos
6910,825.0,141188,5,Autor de emenda há mais de 3 anos
6911,825.0,141193,5,Autor de emenda há mais de 3 anos
6912,825.0,141197,5,Autor de emenda há mais de 3 anos
6913,825.0,141204,5,Autor de emenda há mais de 3 anos
6914,825.0,141240,0,Foi designado como relator mas a matéria foi prejudicada em CAE
6915,825.0,141255,4,Relator atual designado há menos de 1 ano em CDH - Foi designado como relator mas a matéria foi prejudicada em CDH
6916,825.0,141281,5,Autor de emenda há mais de 3 anos
6917,825.0,141297,5,Autor de emenda há mais de 3 anos
6918,825.0,141317,5,Autor principal da matéria há mais de 3 ano
6919,825.0,141318,5,Autor principal da matéria há mais de 3 ano
6920,825.0,141319,5,Autor principal da matéria há mais de 3 ano
6921,825.0,141321,5,Autor de emenda há mais de 3 anos
6922,825.0,141322,5,Autor principal da matéria há mais de 3 ano
6923,825.0,141324,5,Autor principal da matéria há mais de 3 ano
6924,825.0,141344,5,Autor principal da matéria há mais de 3 ano
6925,825.0,141346,5,Autor de emenda há mais de 3 anos
6926,825.0,141363,5,Autor de emenda há mais de 3 anos
6927,825.0,141368,5,Autor de emenda há mais de 3 anos
6928,825.0,141375,5,Autor de emenda há mais de 3 anos
6929,825.0,141381,5,Autor principal da matéria há mais de 3 ano
6930,825.0,141408,5,Autor principal da matéria há mais de 3 ano
6931,825.0,141415,5,Autor de emenda há mais de 3 anos
6932,825.0,141417,5,Autor de emenda há mais de 3 anos
6933,825.0,141436,5,Autor de emenda há mais de 3 anos
6934,825.0,141437,5,Autor de emenda há mais de 3 anos
6935,825.0,141439,5,Autor de emenda há mais de 3 anos
6936,825.0,141440,3,Co-autor da matéria há mais de 3 anos
6937,825.0,141441,4,Relator atual designado há menos de 1 ano em CAE
6938,825.0,141443,5,Autor de emenda há mais de 3 anos
6939,825.0,141503,5,Autor de emenda há mais de 3 anos
6940,825.0,141504,5,Autor principal da matéria há mais de 3 ano
6941,825.0,141517,5,Autor principal da matéria há mais de 3 ano
6942,825.0,141548,3,Co-autor da matéria há mais de 3 anos
6943,825.0,141573,5,Autor de emenda há mais de 3 anos
6944,825.0,141586,5,Autor principal da matéria há mais de 3 ano
6945,825.0,141622,0,Co-autor de PEC
6946,825.0,141624,3,Co-autor da matéria há mais de 3 anos
6947,825.0,141627,3,Co-autor da matéria há mais de 3 anos
6948,825.0,141650,5,Autor principal da matéria há mais de 3 ano
6949,825.0,141660,3,Co-autor da matéria há mais de 3 anos
6950,825.0,141691,3,Co-autor da matéria há mais de 3 anos
6951,825.0,141702,5,Autor de emenda há mais de 3 anos
6952,825.0,141715,5,Autor principal da matéria há mais de 3 ano
6953,825.0,141723,5,Autor principal da matéria há mais de 3 ano
6954,825.0,141732,3,Co-autor da matéria há mais de 3 anos
6955,825.0,141744,0,Co-autor de PEC
6956,825.0,141752,3,Co-autor da matéria há mais de 3 anos
6957,825.0,141753,5,Autor de emenda há mais de 3 anos
6958,825.0,141754,3,Co-autor da matéria há mais de 3 anos
6959,825.0,141756,3,Co-autor da matéria há mais de 3 anos
6960,825.0,141811,5,Autor principal da matéria há mais de 3 ano
6961,825.0,141813,5,Autor de emenda há mais de 3 anos
6962,825.0,141814,5,Autor de emenda há mais de 3 anos
6963,825.0,141815,5,Autor de emenda há mais de 3 anos
6964,825.0,141816,5,Autor de emenda há mais de 3 anos
6965,825.0,141823,5,Autor de emenda há mais de 3 anos
6966,825.0,141829,3,Co-autor da matéria há mais de 3 anos
6967,825.0,141836,5,Autor principal da matéria há mais de 3 ano
6968,825.0,141840,5,Autor de emenda há mais de 3 anos
6969,825.0,141863,5,Autor de emenda há mais de 3 anos
6970,825.0,141874,3,Co-autor da matéria há mais de 3 anos
6971,825.0,141878,3,Co-autor da matéria há mais de 3 anos
6972,825.0,141884,5,Autor principal da matéria há mais de 3 ano
6973,825.0,141885,5,Autor principal da matéria há mais de 3 ano
6974,825.0,141920,5,Autor principal da matéria há mais de 3 ano
6975,825.0,141928,5,Autor principal da matéria há mais de 3 ano
6976,825.0,141939,4,Relator atual designado há menos de 1 ano em CE - Foi designado como relator mas a matéria foi prejudicada em CE
6977,825.0,141944,5,Autor de emenda há mais de 3 anos
6978,825.0,141966,5,Autor principal da matéria há mais de 3 ano
6979,825.0,141967,5,Autor principal da matéria há mais de 3 ano
6980,825.0,141976,5,Autor principal da matéria há mais de 3 ano
6981,825.0,141983,0,Co-autor de PEC
6982,825.0,142016,0,Co-autor de PEC
6983,825.0,142043,0,Co-autor de PEC
6984,825.0,142065,5,Autor principal da matéria há mais de 3 ano
6985,825.0,142075,5,Autor de emenda há mais de 3 anos
6986,825.0,142124,5,Autor de emenda há mais de 3 anos
6987,825.0,142181,4,Relator atual designado há menos de 1 ano em CAS
6988,825.0,142206,0,Co-autor de PEC
6989,825.0,142263,5,Autor de emenda há mais de 3 anos
6990,825.0,142368,3,Co-autor da matéria há mais de 3 anos
6991,825.0,142445,5,Autor de emenda há mais de 3 anos
6992,825.0,142458,6,Autor de emenda há menos de 3 anos
6993,825.0,142524,6,Autor de emenda há menos de 3 anos
6994,825.0,142535,5,Autor de emenda há mais de 3 anos
6995,825.0,142596,5,Autor de emenda há mais de 3 anos
6996,825.0,142602,3,Co-autor da matéria há mais de 3 anos
6997,825.0,142641,4,Relator atual designado há menos de 1 ano em CDH
6998,825.0,142647,5,Autor principal da matéria há mais de 3 ano
6999,825.0,142705,0,Co-autor de PEC
7000,825.0,142744,5,Autor principal da matéria há mais de 3 ano
7001,825.0,142971,0,Co-autor de PEC
7002,825.0,143078,5,Autor principal da matéria há mais de 3 ano
7003,825.0,143101,5,Autor de emenda há mais de 3 anos
